state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
mt,2011,upper,SB 53,MTV00000264,lower,BE CONCURRED IN,2011-03-02 00:00:00,other,18,0,0
mt,2011,upper,SB 53,MTV00000265,upper,Do Pass,2011-01-22 00:00:00,other,49,0,1
mt,2011,upper,SB 53,MTV00000266,upper,Do Pass,2011-01-21 00:00:00,other,49,0,1
mt,2011,upper,SB 53,MTV00000267,upper,DO PASS,2011-01-17 00:00:00,other,7,0,0
mt,2011,upper,SB 54,MTV00000268,upper,Do Pass,2011-04-06 00:00:00,other,27,22,1
mt,2011,upper,SB 54,MTV00000269,upper,Do Concur,2011-04-05 00:00:00,other,35,14,1
mt,2011,upper,SB 54,MTV00000270,lower,Do Concur,2011-03-31 00:00:00,other,64,35,1
mt,2011,upper,SB 54,MTV00000271,lower,Do Concur,2011-03-30 00:00:00,other,66,34,0
mt,2011,upper,SB 54,MTV00000272,lower,BE CONCURRED IN AS AMENDED,2011-03-24 00:00:00,other,12,6,0
mt,2011,upper,SB 54,MTV00000273,upper,Do Pass,2011-02-17 00:00:00,other,28,22,0
mt,2011,upper,SB 54,MTV00000274,upper,Do Pass,2011-02-16 00:00:00,other,27,22,1
mt,2011,upper,SB 54,MTV00000275,upper,DO PASS AS AMENDED,2011-02-11 00:00:00,other,5,3,0
mt,2011,upper,SB 55,MTV00000276,lower,Do Concur,2011-04-01 00:00:00,other,98,0,2
mt,2011,upper,SB 55,MTV00000277,lower,Do Concur,2011-03-31 00:00:00,other,100,0,0
mt,2011,upper,SB 55,MTV00000278,lower,BE CONCURRED IN,2011-03-18 00:00:00,other,18,0,0
mt,2011,upper,SB 55,MTV00000279,upper,Do Pass,2011-01-21 00:00:00,other,49,0,1
mt,2011,upper,SB 55,MTV00000280,upper,Do Pass,2011-01-20 00:00:00,other,48,0,2
mt,2011,upper,SB 55,MTV00000281,upper,DO PASS,2011-01-17 00:00:00,other,7,0,0
mt,2011,upper,SB 57,MTV00000282,upper,Do Pass,2011-02-12 00:00:00,other,41,8,1
mt,2011,upper,SB 57,MTV00000283,upper,Do Pass,2011-02-11 00:00:00,other,41,8,1
mt,2011,upper,SB 57,MTV00000284,upper,DO PASS AS AMENDED,2011-02-08 00:00:00,other,19,0,0
mt,2011,upper,SB 57,MTV00000285,upper,DO PASS,2011-01-11 00:00:00,other,11,0,0
mt,2011,upper,SB 58,MTV00000286,upper,Do Pass,2011-02-15 00:00:00,other,27,23,0
mt,2011,upper,SB 58,MTV00000287,upper,Do Pass,2011-02-14 00:00:00,other,33,17,0
mt,2011,upper,SB 58,MTV00000288,upper,DO PASS,2011-02-02 00:00:00,other,8,4,0
mt,2011,upper,SB 59,MTV00000289,upper,Do Pass,2011-04-06 00:00:00,other,46,3,1
mt,2011,upper,SB 59,MTV00000290,upper,Do Concur,2011-04-05 00:00:00,other,49,0,1
mt,2011,upper,SB 59,MTV00000291,lower,Do Concur,2011-03-31 00:00:00,other,61,37,2
mt,2011,upper,SB 59,MTV00000292,lower,Do Concur as Amended,2011-03-30 00:00:00,other,63,34,3
mt,2011,upper,SB 59,MTV00000293,lower,AMD-001 Kary D/PASS,2011-03-30 00:00:00,other,55,42,3
mt,2011,upper,SB 59,MTV00000294,lower,DO PASS,2011-03-11 00:00:00,other,10,8,0
mt,2011,upper,SB 59,MTV00000295,upper,Do Pass,2011-01-17 00:00:00,other,49,0,1
mt,2011,upper,SB 59,MTV00000296,upper,Do Pass,2011-01-14 00:00:00,other,48,0,2
mt,2011,upper,SB 59,MTV00000297,upper,DO PASS,2011-01-12 00:00:00,other,7,0,0
mt,2011,upper,SB 60,MTV00000298,lower,Do Concur,2011-03-09 00:00:00,other,99,0,1
mt,2011,upper,SB 60,MTV00000299,lower,Do Concur,2011-03-08 00:00:00,other,98,0,2
mt,2011,upper,SB 60,MTV00000300,lower,BE CONCURRED IN,2011-03-02 00:00:00,other,20,0,0
mt,2011,upper,SB 60,MTV00000301,upper,Do Pass,2011-01-18 00:00:00,other,49,0,1
mt,2011,upper,SB 60,MTV00000302,upper,Do Pass,2011-01-17 00:00:00,other,49,0,1
mt,2011,upper,SB 60,MTV00000303,upper,DO PASS AS AMENDED,2011-01-13 00:00:00,other,11,0,0
mt,2011,upper,SB 62,MTV00000304,lower,Do Concur,2011-03-09 00:00:00,other,99,0,1
mt,2011,upper,SB 62,MTV00000305,lower,Do Concur,2011-03-08 00:00:00,other,97,1,2
mt,2011,upper,SB 62,MTV00000306,lower,BE CONCURRED IN,2011-03-02 00:00:00,other,15,0,0
mt,2011,upper,SB 62,MTV00000307,upper,Do Pass,2011-01-24 00:00:00,other,49,0,1
mt,2011,upper,SB 62,MTV00000308,upper,Do Pass,2011-01-22 00:00:00,other,49,0,1
mt,2011,upper,SB 62,MTV00000309,upper,DO PASS,2011-01-18 00:00:00,other,12,0,0
mt,2011,upper,SB 63,MTV00000310,lower,Do Concur,2011-03-04 00:00:00,other,96,3,1
mt,2011,upper,SB 63,MTV00000311,lower,Do Concur,2011-03-03 00:00:00,other,96,3,1
mt,2011,upper,SB 63,MTV00000312,lower,BE CONCURRED IN,2011-02-10 00:00:00,other,21,0,0
mt,2011,upper,SB 63,MTV00000313,upper,Do Pass,2011-01-17 00:00:00,other,49,0,1
mt,2011,upper,SB 63,MTV00000314,upper,Do Pass,2011-01-14 00:00:00,other,48,0,2
mt,2011,upper,SB 63,MTV00000315,upper,DO PASS AS AMENDED,2011-01-11 00:00:00,other,11,0,0
mt,2011,upper,SB 64,MTV00000316,lower,Do Concur,2011-03-10 00:00:00,other,83,16,1
mt,2011,upper,SB 64,MTV00000317,lower,Do Concur,2011-03-09 00:00:00,other,84,14,2
mt,2011,upper,SB 64,MTV00000318,lower,BE CONCURRED IN,2011-03-08 00:00:00,other,15,6,0
mt,2011,upper,SB 64,MTV00000319,upper,Do Pass,2011-01-18 00:00:00,other,49,0,1
mt,2011,upper,SB 64,MTV00000320,upper,Do Pass,2011-01-17 00:00:00,other,49,0,1
mt,2011,upper,SB 64,MTV00000321,upper,DO PASS AS AMENDED,2011-01-13 00:00:00,other,11,0,0
mt,2011,upper,SB 65,MTV00000322,lower,Do Concur,2011-03-09 00:00:00,other,99,0,1
mt,2011,upper,SB 65,MTV00000323,lower,Do Concur,2011-03-08 00:00:00,other,97,1,2
mt,2011,upper,SB 65,MTV00000324,lower,BE CONCURRED IN,2011-03-02 00:00:00,other,15,0,0
mt,2011,upper,SB 65,MTV00000325,upper,Do Pass,2011-01-24 00:00:00,other,46,3,1
mt,2011,upper,SB 65,MTV00000326,upper,Do Pass,2011-01-22 00:00:00,other,47,2,1
mt,2011,upper,SB 65,MTV00000327,upper,DO PASS AS AMENDED,2011-01-18 00:00:00,other,12,0,0
mt,2011,upper,SB 66,MTV00000328,upper,Do Pass,2011-01-22 00:00:00,other,44,5,1
mt,2011,upper,SB 66,MTV00000329,upper,Do Pass As Amended,2011-01-20 00:00:00,other,45,3,2
mt,2011,upper,SB 66,MTV00000330,upper,AMD-1 Facey D/PASS,2011-01-20 00:00:00,other,48,0,2
mt,2011,upper,SB 66,MTV00000331,upper,DO PASS,2011-01-17 00:00:00,other,10,0,0
mt,2011,upper,SB 67,MTV00000332,upper,Do Concur,2011-03-16 00:00:00,other,49,0,1
mt,2011,upper,SB 67,MTV00000333,upper,Do Concur,2011-03-15 00:00:00,other,50,0,0
mt,2011,upper,SB 67,MTV00000334,lower,Do Concur,2011-03-10 00:00:00,other,94,4,2
mt,2011,upper,SB 67,MTV00000335,lower,Do Concur As Amended,2011-03-09 00:00:00,other,95,5,0
mt,2011,upper,SB 67,MTV00000336,lower,AMD- 1 Gibson D/PASS,2011-03-09 00:00:00,other,95,3,2
mt,2011,upper,SB 67,MTV00000337,lower,BE CONCURRED IN AS AMENDED,2011-03-03 00:00:00,other,20,0,0
mt,2011,upper,SB 67,MTV00000338,upper,Do Pass,2011-01-19 00:00:00,other,48,0,2
mt,2011,upper,SB 67,MTV00000339,upper,Do Pass,2011-01-18 00:00:00,other,49,0,1
mt,2011,upper,SB 67,MTV00000340,upper,DO PASS,2011-01-14 00:00:00,other,11,0,0
mt,2011,upper,SB 68,MTV00000341,lower,Do Concur,2011-04-05 00:00:00,other,75,24,1
mt,2011,upper,SB 68,MTV00000342,lower,Do Concur,2011-04-04 00:00:00,other,77,22,1
mt,2011,upper,SB 68,MTV00000343,lower,BE CONCURRED IN,2011-03-18 00:00:00,other,16,4,0
mt,2011,upper,SB 68,MTV00000344,upper,Do Pass,2011-01-20 00:00:00,other,38,10,2
mt,2011,upper,SB 68,MTV00000345,upper,Do Pass,2011-01-19 00:00:00,other,38,10,2
mt,2011,upper,SB 68,MTV00000346,upper,DO PASS AS AMENDED,2011-01-17 00:00:00,other,11,0,0
mt,2011,upper,SB 69,MTV00000347,lower,Do Concur,2011-03-10 00:00:00,other,50,49,1
mt,2011,upper,SB 69,MTV00000348,lower,Do Concur,2011-03-09 00:00:00,other,53,47,0
mt,2011,upper,SB 69,MTV00000349,lower,BE CONCURRED IN,2011-03-04 00:00:00,other,12,6,0
mt,2011,upper,SB 69,MTV00000350,upper,Do Pass,2011-01-21 00:00:00,other,45,4,1
mt,2011,upper,SB 69,MTV00000351,upper,Do Pass,2011-01-20 00:00:00,other,43,5,2
mt,2011,upper,SB 69,MTV00000352,upper,DO PASS,2011-01-17 00:00:00,other,6,1,0
mt,2011,upper,SB 72,MTV00000353,lower,Do Concur,2011-03-10 00:00:00,other,77,22,1
mt,2011,upper,SB 72,MTV00000354,lower,Do Concur,2011-03-09 00:00:00,other,73,26,1
mt,2011,upper,SB 72,MTV00000355,lower,BE CONCURRED IN,2011-03-02 00:00:00,other,17,3,0
mt,2011,upper,SB 72,MTV00000356,upper,Do Pass,2011-01-12 00:00:00,other,49,0,1
mt,2011,upper,SB 72,MTV00000357,upper,Do Pass,2011-01-11 00:00:00,other,49,0,1
mt,2011,upper,SB 72,MTV00000358,upper,DO PASS,2011-01-10 00:00:00,other,11,0,0
mt,2011,upper,SB 73,MTV00000359,lower,Do Concur,2011-03-10 00:00:00,other,74,25,1
mt,2011,upper,SB 73,MTV00000360,lower,Do Concur,2011-03-09 00:00:00,other,76,23,1
mt,2011,upper,SB 73,MTV00000361,lower,BE CONCURRED IN,2011-03-07 00:00:00,other,10,5,0
mt,2011,upper,SB 73,MTV00000362,upper,Do Pass,2011-01-20 00:00:00,other,45,3,2
mt,2011,upper,SB 73,MTV00000363,upper,Do Pass,2011-01-19 00:00:00,other,44,4,2
mt,2011,upper,SB 73,MTV00000364,upper,DO PASS AS AMENDED,2011-01-14 00:00:00,other,7,0,0
mt,2011,upper,SB 74,MTV00000365,lower,Do Concur,2011-03-31 00:00:00,other,99,0,1
mt,2011,upper,SB 74,MTV00000366,lower,Do Concur,2011-03-30 00:00:00,other,98,0,2
mt,2011,upper,SB 74,MTV00000367,lower,BE CONCURRED IN,2011-03-22 00:00:00,other,21,0,0
mt,2011,upper,SB 74,MTV00000368,upper,Do Pass,2011-01-22 00:00:00,other,49,0,1
mt,2011,upper,SB 74,MTV00000369,upper,Do Pass,2011-01-21 00:00:00,other,49,0,1
mt,2011,upper,SB 74,MTV00000370,upper,DO PASS AS AMENDED,2011-01-18 00:00:00,other,10,0,0
mt,2011,upper,SB 75,MTV00000371,upper,Do Concur,2011-04-08 00:00:00,other,49,0,1
mt,2011,upper,SB 75,MTV00000372,upper,Do Concur,2011-04-07 00:00:00,other,49,0,1
mt,2011,upper,SB 75,MTV00000373,lower,Do Concur,2011-04-05 00:00:00,other,99,0,1
mt,2011,upper,SB 75,MTV00000374,lower,Do Concur,2011-04-04 00:00:00,other,100,0,0
mt,2011,upper,SB 75,MTV00000375,lower,BE CONCURRED IN AS AMENDED,2011-03-18 00:00:00,other,18,0,0
mt,2011,upper,SB 75,MTV00000376,upper,Do Pass,2011-01-26 00:00:00,other,50,0,0
mt,2011,upper,SB 75,MTV00000377,upper,Do Pass,2011-01-25 00:00:00,other,50,0,0
mt,2011,upper,SB 75,MTV00000378,upper,DO PASS AS AMENDED,2011-01-21 00:00:00,other,8,0,0
mt,2011,upper,SB 76,MTV00000379,lower,Do Concur,2011-03-31 00:00:00,other,94,5,1
mt,2011,upper,SB 76,MTV00000380,lower,Do Concur,2011-03-30 00:00:00,other,98,2,0
mt,2011,upper,SB 76,MTV00000381,lower,BE CONCURRED IN,2011-03-18 00:00:00,other,20,0,0
mt,2011,upper,SB 76,MTV00000382,upper,Do Pass,2011-01-24 00:00:00,other,41,8,1
mt,2011,upper,SB 76,MTV00000383,upper,Do Pass,2011-01-22 00:00:00,other,40,9,1
mt,2011,upper,SB 76,MTV00000384,upper,DO PASS,2011-01-19 00:00:00,other,11,0,0
mt,2011,upper,SB 78,MTV00000385,lower,Do Concur,2011-03-04 00:00:00,other,89,9,2
mt,2011,upper,SB 78,MTV00000386,lower,Do Concur,2011-03-03 00:00:00,other,95,4,1
mt,2011,upper,SB 78,MTV00000387,lower,BE CONCURRED IN,2011-02-10 00:00:00,other,21,0,0
mt,2011,upper,SB 78,MTV00000388,upper,Do Pass,2011-01-18 00:00:00,other,49,0,1
mt,2011,upper,SB 78,MTV00000389,upper,Do Pass,2011-01-17 00:00:00,other,49,0,1
mt,2011,upper,SB 78,MTV00000390,upper,DO PASS AS AMENDED,2011-01-13 00:00:00,other,11,0,0
mt,2011,upper,SB 81,MTV00000391,lower,Do Concur,2011-04-11 00:00:00,other,71,28,1
mt,2011,upper,SB 81,MTV00000392,lower,Do Concur,2011-04-08 00:00:00,other,75,22,3
mt,2011,upper,SB 81,MTV00000393,lower,BE CONCURRED IN,2011-04-06 00:00:00,other,20,1,0
mt,2011,upper,SB 81,MTV00000394,lower,Do Concur,2011-04-02 00:00:00,other,70,30,0
mt,2011,upper,SB 81,MTV00000395,lower,BE CONCURRED IN,2011-03-25 00:00:00,other,8,4,0
mt,2011,upper,SB 81,MTV00000396,upper,Do Pass,2011-03-12 00:00:00,other,33,17,0
mt,2011,upper,SB 81,MTV00000397,upper,Do Pass,2011-03-11 00:00:00,other,36,13,1
mt,2011,upper,SB 81,MTV00000398,upper,DO PASS,2011-03-08 00:00:00,other,16,0,0
mt,2011,upper,SB 81,MTV00000399,upper,Do Pass,2011-02-23 00:00:00,other,40,10,0
mt,2011,upper,SB 81,MTV00000400,upper,DO PASS AS AMENDED,2011-02-17 00:00:00,other,7,5,0
mt,2011,upper,SB 82,MTV00000401,upper,Take from Hwys Comm to 2nd Rd-Hamlett,2011-03-30 00:00:00,other,24,26,0
mt,2011,upper,SB 82,MTV00000402,upper,Take from Hwys Comm to 2nd Rd-Hamlett,2011-03-26 00:00:00,other,21,27,2
mt,2011,upper,SB 82,MTV00000403,upper,Take from Hwys Comm to 2nd rd-Hamlett,2011-03-25 00:00:00,other,21,28,1
mt,2011,upper,SB 83,MTV00000404,upper,Indefinitely Postpone -Williams,2011-02-23 00:00:00,other,42,8,0
mt,2011,upper,SB 83,MTV00000405,upper,Do Pass,2011-02-23 00:00:00,other,14,36,0
mt,2011,upper,SB 83,MTV00000406,upper,DO PASS AS AMENDED,2011-02-21 00:00:00,other,6,4,0
mt,2011,upper,SB 84,MTV00000407,upper,Rerefer to finance-Brenden,2011-01-28 00:00:00,other,28,22,0
mt,2011,upper,SB 86,MTV00000408,upper,Take from Nat Res Comm to 2nd Rd-Hawks,2011-02-07 00:00:00,other,22,27,1
mt,2011,upper,SB 87,MTV00000409,lower,Do Concur,2011-04-06 00:00:00,other,77,20,3
mt,2011,upper,SB 87,MTV00000410,lower,Do Concur,2011-04-05 00:00:00,other,82,18,0
mt,2011,upper,SB 87,MTV00000411,lower,BE CONCURRED IN,2011-03-21 00:00:00,other,15,0,0
mt,2011,upper,SB 87,MTV00000412,upper,Do Pass,2011-01-17 00:00:00,other,47,2,1
mt,2011,upper,SB 87,MTV00000413,upper,Do Pass,2011-01-14 00:00:00,other,47,1,2
mt,2011,upper,SB 87,MTV00000414,upper,DO PASS,2011-01-12 00:00:00,other,14,0,0
mt,2011,upper,SB 89,MTV00000415,lower,Do Concur,2011-04-01 00:00:00,other,97,0,3
mt,2011,upper,SB 89,MTV00000416,lower,Do Concur,2011-03-31 00:00:00,other,100,0,0
mt,2011,upper,SB 89,MTV00000417,lower,BE CONCURRED IN,2011-03-25 00:00:00,other,15,0,0
mt,2011,upper,SB 89,MTV00000418,upper,Do Pass,2011-02-14 00:00:00,other,49,1,0
mt,2011,upper,SB 89,MTV00000419,upper,Do Pass,2011-02-12 00:00:00,other,48,1,1
mt,2011,upper,SB 89,MTV00000420,upper,DO PASS AS AMENDED,2011-02-02 00:00:00,other,12,2,0
mt,2011,upper,SB 90,MTV00000421,upper,Do Pass,2011-02-04 00:00:00,other,47,3,0
mt,2011,upper,SB 90,MTV00000422,upper,Do Pass,2011-02-03 00:00:00,other,45,5,0
mt,2011,upper,SB 90,MTV00000423,upper,DO PASS AS AMENDED,2011-01-25 00:00:00,other,10,0,0
mt,2011,upper,SB 91,MTV00000424,lower,Do Concur,2011-03-31 00:00:00,other,93,6,1
mt,2011,upper,SB 91,MTV00000425,lower,Do Concur,2011-03-30 00:00:00,other,91,9,0
mt,2011,upper,SB 91,MTV00000426,lower,BE CONCURRED IN,2011-03-22 00:00:00,other,20,0,0
mt,2011,upper,SB 91,MTV00000427,upper,Do Pass,2011-02-23 00:00:00,other,50,0,0
mt,2011,upper,SB 91,MTV00000428,upper,Do Pass,2011-02-22 00:00:00,other,50,0,0
mt,2011,upper,SB 91,MTV00000429,upper,DO PASS AS AMENDED,2011-02-16 00:00:00,other,7,0,0
mt,2011,upper,SB 92,MTV00000430,lower,Do Concur,2011-03-18 00:00:00,other,92,4,4
mt,2011,upper,SB 92,MTV00000431,lower,Do Concur,2011-03-17 00:00:00,other,98,1,1
mt,2011,upper,SB 92,MTV00000432,lower,BE CONCURRED IN,2011-03-10 00:00:00,other,20,0,0
mt,2011,upper,SB 92,MTV00000433,upper,Do Pass,2011-01-31 00:00:00,other,48,1,1
mt,2011,upper,SB 92,MTV00000434,upper,Do Pass,2011-01-28 00:00:00,other,48,2,0
mt,2011,upper,SB 92,MTV00000435,upper,DO PASS AS AMENDED,2011-01-25 00:00:00,other,10,0,0
mt,2011,upper,SB 94,MTV00000436,lower,Do Concur as Amended,2011-04-26 00:00:00,other,37,63,0
mt,2011,upper,SB 94,MTV00000437,lower,AMD-001 Miller D/PASS,2011-04-26 00:00:00,other,44,56,0
mt,2011,upper,SB 94,MTV00000438,lower,AMD-002 Blasdel D/PASS,2011-04-26 00:00:00,other,58,42,0
mt,2011,upper,SB 94,MTV00000439,lower,DO PASS,2011-04-13 00:00:00,other,10,9,0
mt,2011,upper,SB 94,MTV00000440,lower,Take from Comm-Hoven,2011-04-11 00:00:00,other,41,56,3
mt,2011,upper,SB 94,MTV00000441,upper,Do Pass,2011-03-28 00:00:00,other,36,14,0
mt,2011,upper,SB 94,MTV00000442,upper,Do Pass,2011-03-26 00:00:00,other,39,9,2
mt,2011,upper,SB 94,MTV00000443,upper,DO PASS AS AMENDED,2011-03-24 00:00:00,other,8,0,0
mt,2011,upper,SB 95,MTV00000444,lower,Do Concur,2011-03-10 00:00:00,other,97,2,1
mt,2011,upper,SB 95,MTV00000445,lower,Do Concur,2011-03-09 00:00:00,other,99,0,1
mt,2011,upper,SB 95,MTV00000446,lower,BE CONCURRED IN,2011-03-03 00:00:00,other,20,0,0
mt,2011,upper,SB 95,MTV00000447,upper,Do Pass,2011-01-18 00:00:00,other,49,0,1
mt,2011,upper,SB 95,MTV00000448,upper,Do Pass,2011-01-17 00:00:00,other,49,0,1
mt,2011,upper,SB 95,MTV00000449,upper,DO PASS AS AMENDED,2011-01-12 00:00:00,other,8,0,0
mt,2011,upper,SB 96,MTV00000450,upper,DO PASS AS AMENDED,2011-02-03 00:00:00,other,11,1,0
mt,2011,upper,SB 97,MTV00000451,upper,Do Pass,2011-04-26 00:00:00,other,30,20,0
mt,2011,upper,SB 97,MTV00000452,upper,Do Adopt,2011-04-20 00:00:00,other,31,19,0
mt,2011,upper,SB 97,MTV00000453,lower,Do Adopt,2011-04-20 00:00:00,other,65,32,3
mt,2011,upper,SB 97,MTV00000454,lower,Do Adopt,2011-04-20 00:00:00,other,67,32,1
mt,2011,upper,SB 97,MTV00000455,upper,Do Not Concur,2011-04-05 00:00:00,other,44,5,1
mt,2011,upper,SB 97,MTV00000456,lower,Do Concur,2011-03-30 00:00:00,other,62,38,0
mt,2011,upper,SB 97,MTV00000457,lower,Do Concur as Amended,2011-03-29 00:00:00,other,60,38,2
mt,2011,upper,SB 97,MTV00000458,lower,AMD-001 Peterson D/PASS,2011-03-29 00:00:00,other,90,9,1
mt,2011,upper,SB 97,MTV00000459,lower,AMD-002 Peterson D/PASS,2011-03-29 00:00:00,other,86,5,9
mt,2011,upper,SB 97,MTV00000460,lower,BE CONCURRED IN AS AMENDED,2011-03-28 00:00:00,other,14,6,0
mt,2011,upper,SB 97,MTV00000461,upper,Do Pass,2011-02-18 00:00:00,other,29,21,0
mt,2011,upper,SB 97,MTV00000462,upper,Do Pass,2011-02-17 00:00:00,other,29,21,0
mt,2011,upper,SB 97,MTV00000463,upper,DO PASS,2011-02-14 00:00:00,other,7,5,0
mt,2011,upper,SB 99,MTV00000464,lower,Do Concur,2011-04-06 00:00:00,other,96,1,3
mt,2011,upper,SB 99,MTV00000465,lower,Do Concur,2011-04-05 00:00:00,other,98,1,1
mt,2011,upper,SB 99,MTV00000466,lower,BE CONCURRED IN,2011-03-10 00:00:00,other,20,0,0
mt,2011,upper,SB 99,MTV00000467,upper,Do Pass,2011-01-25 00:00:00,other,47,3,0
mt,2011,upper,SB 99,MTV00000468,upper,Do Pass,2011-01-24 00:00:00,other,44,5,1
mt,2011,upper,SB 99,MTV00000469,upper,DO PASS AS AMENDED,2011-01-18 00:00:00,other,10,0,0
mt,2011,upper,SB 100,MTV00000470,lower,Do Concur,2011-04-28 00:00:00,other,95,0,5
mt,2011,upper,SB 100,MTV00000471,lower,Do Concur,2011-04-28 00:00:00,other,99,1,0
mt,2011,upper,SB 100,MTV00000472,upper,Do Concur,2011-04-28 00:00:00,other,43,7,0
mt,2011,upper,SB 100,MTV00000473,upper,Do Concur,2011-04-27 00:00:00,other,46,4,0
mt,2011,upper,SB 100,MTV00000474,upper,Do Concur,2011-04-08 00:00:00,other,36,14,0
mt,2011,upper,SB 100,MTV00000475,upper,Do Concur,2011-04-07 00:00:00,other,40,9,1
mt,2011,upper,SB 100,MTV00000476,lower,Do Concur,2011-03-30 00:00:00,other,98,2,0
mt,2011,upper,SB 100,MTV00000477,lower,Do Concur,2011-03-29 00:00:00,other,100,0,0
mt,2011,upper,SB 100,MTV00000478,lower,BE CONCURRED IN AS AMENDED,2011-03-18 00:00:00,other,11,4,0
mt,2011,upper,SB 100,MTV00000479,upper,Do Pass,2011-01-25 00:00:00,other,40,10,0
mt,2011,upper,SB 100,MTV00000480,upper,Do Pass,2011-01-24 00:00:00,other,37,12,1
mt,2011,upper,SB 100,MTV00000481,upper,DO PASS,2011-01-17 00:00:00,other,12,2,0
mt,2011,upper,SB 103,MTV00000482,lower,Do Concur,2011-03-18 00:00:00,other,95,1,4
mt,2011,upper,SB 103,MTV00000483,lower,Do Concur,2011-03-17 00:00:00,other,99,0,1
mt,2011,upper,SB 103,MTV00000484,lower,BE CONCURRED IN,2011-03-09 00:00:00,other,15,0,0
mt,2011,upper,SB 103,MTV00000485,upper,Do Pass,2011-01-28 00:00:00,other,36,14,0
mt,2011,upper,SB 103,MTV00000486,upper,Do Pass,2011-01-27 00:00:00,other,30,20,0
mt,2011,upper,SB 103,MTV00000487,upper,DO PASS AS AMENDED,2011-01-24 00:00:00,other,11,3,0
mt,2011,upper,SB 104,MTV00000488,upper,Do Pass,2011-01-28 00:00:00,other,28,22,0
mt,2011,upper,SB 104,MTV00000489,upper,Do Pass,2011-01-27 00:00:00,other,28,22,0
mt,2011,upper,SB 104,MTV00000490,upper,DO PASS AS AMENDED,2011-01-18 00:00:00,other,7,5,0
mt,2011,upper,SB 105,MTV00000491,upper,Do Pass,2011-02-01 00:00:00,other,27,22,1
mt,2011,upper,SB 105,MTV00000492,upper,Do Pass,2011-01-31 00:00:00,other,27,22,1
mt,2011,upper,SB 105,MTV00000493,upper,DO PASS,2011-01-18 00:00:00,other,8,4,0
mt,2011,upper,SB 106,MTV00000494,lower,Do Not Concur,2011-04-26 00:00:00,other,67,33,0
mt,2011,upper,SB 106,MTV00000495,upper,Do Not Concur,2011-04-05 00:00:00,other,25,24,1
mt,2011,upper,SB 106,MTV00000496,lower,Do Concur,2011-03-16 00:00:00,other,65,30,5
mt,2011,upper,SB 106,MTV00000497,lower,Do Concur,2011-03-15 00:00:00,other,68,32,0
mt,2011,upper,SB 106,MTV00000498,lower,BE CONCURRED IN,2011-03-10 00:00:00,other,14,6,0
mt,2011,upper,SB 106,MTV00000499,upper,Do Pass,2011-01-27 00:00:00,other,28,22,0
mt,2011,upper,SB 106,MTV00000500,upper,Do Pass,2011-01-26 00:00:00,other,28,22,0
mt,2011,upper,SB 106,MTV00000501,upper,PassCons-for the day-Blewett,2011-01-26 00:00:00,other,22,28,0
mt,2011,upper,SB 106,MTV00000502,upper,DO PASS,2011-01-21 00:00:00,other,6,5,0
mt,2011,upper,SB 108,MTV00000503,lower,Do Concur,2011-04-26 00:00:00,other,99,1,0
mt,2011,upper,SB 108,MTV00000504,upper,Do Not Concur,2011-04-26 00:00:00,other,36,14,0
mt,2011,upper,SB 108,MTV00000505,upper,Do Pass,2011-04-06 00:00:00,other,42,7,1
mt,2011,upper,SB 108,MTV00000506,upper,Do Concur,2011-04-05 00:00:00,other,46,3,1
mt,2011,upper,SB 108,MTV00000507,lower,Do Concur,2011-03-30 00:00:00,other,72,28,0
mt,2011,upper,SB 108,MTV00000508,lower,Do Concur,2011-03-29 00:00:00,other,69,30,1
mt,2011,upper,SB 108,MTV00000509,lower,BE CONCURRED IN AS AMENDED,2011-03-22 00:00:00,other,14,6,0
mt,2011,upper,SB 108,MTV00000510,upper,Do Pass,2011-01-25 00:00:00,other,47,3,0
mt,2011,upper,SB 108,MTV00000511,upper,Do Pass,2011-01-24 00:00:00,other,47,2,1
mt,2011,upper,SB 108,MTV00000512,upper,DO PASS AS AMENDED,2011-01-19 00:00:00,other,9,0,0
mt,2011,upper,SB 109,MTV00000513,upper,Override Gov's Veto - Barrett,2011-04-26 00:00:00,other,29,21,0
mt,2011,upper,SB 109,MTV00000514,lower,Do Concur,2011-03-31 00:00:00,other,66,33,1
mt,2011,upper,SB 109,MTV00000515,lower,Do Concur,2011-03-30 00:00:00,other,66,34,0
mt,2011,upper,SB 109,MTV00000516,lower,AMD-001 Phillips D/PASS,2011-03-30 00:00:00,other,28,71,1
mt,2011,upper,SB 109,MTV00000517,lower,BE CONCURRED IN,2011-03-23 00:00:00,other,11,5,0
mt,2011,upper,SB 109,MTV00000518,upper,Do Pass,2011-02-04 00:00:00,other,33,17,0
mt,2011,upper,SB 109,MTV00000519,upper,Do Pass,2011-02-03 00:00:00,other,32,18,0
mt,2011,upper,SB 109,MTV00000520,upper,DO PASS AS AMENDED,2011-01-25 00:00:00,other,7,5,0
mt,2011,upper,SB 110,MTV00000521,lower,Do Concur,2011-04-06 00:00:00,other,98,0,2
mt,2011,upper,SB 110,MTV00000522,lower,Do Concur,2011-04-05 00:00:00,other,100,0,0
mt,2011,upper,SB 110,MTV00000523,lower,BE CONCURRED IN,2011-03-30 00:00:00,other,16,0,0
mt,2011,upper,SB 110,MTV00000524,upper,Do Pass,2011-03-16 00:00:00,other,29,20,1
